id,index,toxic_sentence,neutral_sentence,lang,content_score,toxic_pairwise_score,toxic_fluency,neutral_fluency,fluency_score
SomethingAwful_4736_am,4736,ደጋግመህ የምትለው ቃል በራስህ ላይ እንዲሰራ እወቅእንደ አህያ የሆነ ሰይጣን ተጠግቶህ ከሆነ፣ፀልይ ይሸሽሃልአንተም እንደአህያ ከሚያስበው,ደጋግመህ የምትለው ቃል በራስህ ላይ እንዲሰራ እወቅ እንደ አህያ የሆነ ሰው ተጠግቶህ ከሆነ፣ፀልይ ይሸሽሃልአንተም እንደአህያ ከሚ,am,1,1.0,0.5,0.5,1
SomethingAwful_4764_am,4764,ውሻ መን ኣገባ የሃይማኖት ጉዳይ የተጨፈጨፉ ያሉ ህፃናት ኣምላክ በልጆችህ ይድረስ ህሉም ግዜ አለዎ,መን ኣገባ የሃይማኖት ጉዳይ የተጎዱ ያሉ ህፃናት ኣምላክ በልጆችህ ይድረስ ህሉም ግዜ አለዎ,am,0,1.0,0.5,0.5,1
SomethingAwful_4765_am,4765,እንደአንተ አይነት ሀቅ ህቅ ለሚላቸው ጠንቋያም ደንቆሮ እና ደደብ ጭንቅላት ውስጥ የትኛውም እውነታ እውነት ሊሆን አይችልም,እንደአንተ አይነት ሰው ውስጥ የትኛውም እውነታ እውነት ሊሆን አይችልም,am,1,1.0,1.0,1.0,1
SomethingAwful_4774_am,4774,እንኳን ውሻ ላይ ባንዲራሽን አይቶ . ብለህ ዝፈን አሉህ ደግሞ Ethiopia የጉድሀገር,እንኳን ውሻ ላይ ባንዲራሽን አይቶ . ብለህ ዝምብሎ አሉህ ደግሞ Ethiopia የጉድሀገር,am,1,1.0,0.5,0.5,1
SomethingAwful_4778_am,4778,በጣም አንደፋድፎ ሲደፋስ ብትይ እንደ ሳሎን ውሻ ጡል ጡል ሲያደርግ,በጣም ራስን ከፍ የሚያደርግ ብትይ እንደ ሳሎን ውሻ ዝምብሎ የሚያደርግ,am,0,1.0,1.0,0.5,0
SomethingAwful_4788_am,4788,ማድረግ ላይ መበርታት አይሻልም ?ዲስኩሩ አልበዛም? እንደው ዝም ብዬ ሳዮት ከጠቅላይነት ይልቅ ለመምህርነት የሚቀርቡ ይመስለኛል,ማድረግ ላይ መበርታት አይሻልም ? ስድብ ውስጥ ለውጥ ሊገባው አይገባም ? እንደው ዝም ብዬ ሳዮት ከጠቅላይነት ይልቅ ለመ,am,1,0.0,0.5,0.5,1
SomethingAwful_4789_am,4789,አንተ የሸርሙጣ ልጅ ነህ አቅም የለለህ ተራ የታዬ ተላላኪ ነህ,አንተ ራስ ወዳድ ነህ፤ አቅም የለለህ ተራ የታዬ ሰው ነህ,am,0,1.0,1.0,1.0,1
SomethingAwful_4791_am,4791,ኧረ እሱን ሰው ዝም በል በሉት: ዝምብሎ መተርተር,ኧረ እሱን ዝም በል በሉት: ዝምብሎ መተርተር,am,1,1.0,1.0,0.5,0
SomethingAwful_4794_am,4794,ያንን ለኔ ብቻ የሚል ስግብግብ ዘረኛ አጀንዳህን ስትተው ለዘላለም የተመኘኸውን ቤተመንግስት ስትሸለም የፈለግኸውን ሳይሆን ህዝብ የሚፈልገውን እንድታደርግ ነው። ፈስ,ያንን ለኔ ብቻ የሚል አጀንዳህን ስትተው ለዘላለም የተመኘኸውን ቤተመንግስት ስትሸለም የፈለግኸውን ሳይሆን ህዝብ የሚፈልገውን እንድታ,am,1,1.0,0.5,0.5,1
SomethingAwful_4799_am,4799,በግልጽ እንደሚታየው እኔ የማውቀው እውቀት የጎደለው ለመሆን ፖርቱጋልኛ አልናገርም . ደደብ ነህ?,በግልጽ እንደሚታየው እኔ የማውቀው እውቀት የጎደለው ለመሆን ፖርቱጋልኛ አልናገርም,am,1,1.0,0.5,0.5,1
SomethingAwful_1830_ar,1830,لعنة الله عليكم يامفبركين يعني الفرش مايحطوه الا للمساجد دون غيرها طيب ياخرنق وملحقات المساجد واذا قد…,لعنه الله عليكم يعني الفرش مايحطوه الا للمساجد دون غيرها طيب ياخرنق وملحقات المساجد واذا قد…,ar,1,1.0,0.5,0.5,1
SomethingAwful_1834_ar,1834,خلعتك ضربة ع وترك الحساس تا فعت هالفوعة؟؟؟ ههههه الله يشفيك يا حمار يا زبالة,خلعتك ضربة ع وترك الحساس تا فعت هالفوعة؟؟؟ ههههه الله يشفيك يا شخص يا محب,ar,0,1.0,0.5,0.5,1
SomethingAwful_1842_ar,1842,بلد يسمح للمجوس الأيراني أن يقيم على ارضه هوى على خطر عظيم لأن هذه الفئة الضالة من المجوس اعداء الأسلام والمسلمين والعرب عمومًا,بلد يسمح لغير المسلمين الأيراني أن يقيم على ارضه هوى على خطر عظيم لأن هذه الفئة من الأيرانيين اعداء الأسلام والمسلمين والعرب عمومًا,ar,1,1.0,1.0,1.0,1
SomethingAwful_1847_ar,1847,كانت احتفلت معهم يا حكم الله يلعن امك,كانت احتفلت معهم يا رحمة الله امك,ar,0,1.0,0.5,0.5,1
SomethingAwful_1856_ar,1856,انشالله عن قريب لازم بقى ينشد هالفار وينرمى بشي زريبة,انشالله عن قريب لازم بقى ينشد هالفار وينرمى بشي مناسب,ar,0,1.0,0.5,0.5,1
SomethingAwful_1862_ar,1862,يا لكم من فسدة اهذا ملعب يلعب عليه لاعبيين بمبالغ مالية وتكاليف اقامة وسفر لعنة الله عليكم وهناك ملع,يا لكم من فسدة اهذا ملعب يلعب عليه لاعبيين بمبالغ مالية وتكاليف اقامة وسفر ونأسف لذلك.,ar,0,1.0,0.5,0.5,1
SomethingAwful_1869_ar,1869,ما الي جلادة ارسم شجرة العيلة 😂 بزرة شراميط,ما الي جلادة ارسم شجرة العيلة 😂 بزرة جميلة,ar,0,1.0,0.5,0.5,1
SomethingAwful_1880_ar,1880,كيف عاشت سوريا الاسد؟ قتلتو السوريين و دمرتو البلد و عم تسرقو من الشعب ، لعنة الله عليكم,كيف عاشت سوريا؟ قتل السوريين ودمر البلد وعم يسرق من الشعب.,ar,1,1.0,1.0,1.0,1
SomethingAwful_1892_ar,1892,كيف فشلت؟ ايش كان المطلوب لكي تكون ناجحة؟ لعنة الله عليكم ياسفلة,كيف فشلت؟ ايش كان المطلوب لكي تكون ناجحة؟ أتمنى لكم التوفيق,ar,0,1.0,1.0,1.0,1
SomethingAwful_1922_ar,1922,صاحب الدراسه سمين ومايبي ينحف دراسه كذبيه لايلعب عليكم,صديق الدراسه سمين ومايبي ينحف دراسه كذبيه لايلعب عليكم,ar,0,1.0,0.5,0.5,1
SomethingAwful_1931_ar,1931,مو قادرين على دوري كله هبايل خخخخخ,لا استطيع فهم ما تقصد بهذا التعليق.,ar,0,1.0,0.5,1.0,1
SomethingAwful_1933_ar,1933,وانتـي حكيتيها اخيكـ مو بقره مثلكـ ههههههههههههههههههه,وانتـي حكيتيها اخيكـ مو مثل شخص مثلكـ ههههههههههههههههههه,ar,1,1.0,0.5,0.5,1
SomethingAwful_1936_ar,1936,كم كان هذا الرجل غبيًا ليقرر إنشاء متجر قبل أن يصبح بيع الحشيش قانونيًا؟,كم كان هذا الرجل محظوظًا ليقرر إنشاء متجر قبل أن يصبح بيع الحشيش قانونيًا؟,ar,0,1.0,1.0,1.0,1
SomethingAwful_1940_ar,1940,دوري زبايل زيك كعادتك دايما,دوري جيد كعادتك دايما,ar,0,1.0,0.0,1.0,1
SomethingAwful_1949_ar,1949,يلعن امك ياحكم قسم بالله عيب اللي قاعد يصير عطهم الدوري وخلاص ياخي,رحم امك ياخي قسم بالله عيب اللي قاعد يصير عطهم الدوري وخلاص,ar,0,1.0,1.0,1.0,1
SomethingAwful_1954_ar,1954,يلعن ابوك نحنا نتمى لكم انكم بخير ومحد يصير له شيء وهاذا جزاتنا ياولد الكلب ؟ كل ماصار شيء,يحفظ الله أباك نحنا نتمى لكم انكم بخير ومهد يصير له شيء وهاذا جزاتنا ياولد الرحمة ؟ كل ماصار شيء,ar,0,1.0,0.5,0.5,1
SomethingAwful_1958_ar,1958,الاتراك موجودين غصبا عن بلحه واللي معاه لو فيهم راجل يقدر يطلعهم يورينا ي…,الاتراك موجودين غصبا عن بلاده واللي معاه لو فيهم رجل يقدر يطلعهم يورينا ي…,ar,1,1.0,0.5,0.5,1
SomethingAwful_1976_ar,1976,لا شرطي روسي يا ابن الستين كلب,لا شرطي روسي يا رجل,ar,0,1.0,0.5,1.0,1
SomethingAwful_1983_ar,1983,دي مش مشكله بالنسبة للدفعة عشان كلهم صعايدة,دي مش مشكله بالنسبة للدفعة عشان كلهم يتعاونون,ar,0,1.0,1.0,1.0,1
SomethingAwful_1986_ar,1986,ماطلعلكم صوت فوق السرقة كذابين تسئلون وش مشكلتك وبعدها تختفون ماتردون لعنة الله عليكم وعلى من جمعكم شركة نصب,ماطلعلكم صوت فوق السرقة تسئلون وش مشكلتك وبعدها تختفون ماتردون لعنة الله عليكم وعلى من جمعكم شركة نصب,ar,1,1.0,0.5,0.5,1
SomethingAwful_1988_ar,1988,خلاص واضحه الحكم ابن الزنوه رجع للفار عشان للهلال وحقت النصر مارجع عيال زنا جابو حكم زيهم ابن زنوه,خلاص واضحه الحكم رجع للفار عشان للهلال وحقت النصر مارجع عيال جابو حكم زيهم,ar,1,1.0,0.5,0.5,1
SomethingAwful_2003_ar,2003,يمه فجاءه صارو كلهم صعايدة,يمه فجاءه صارو كلهم أشخاصاً,ar,0,1.0,1.0,1.0,1
SomethingAwful_2007_ar,2007,يا رجال دوري هبلان ضامن الدوري تنافس على الابطال كمان شوف من بعد كريستيانو فريقك صار مصخرة😭😭,يا رجال دوري هبلان ضامن الدوري تنافس على الابطال كمان شوف من بعد كريستيانو فريقك صار جيداً😭😭,ar,0,1.0,1.0,1.0,1
SomethingAwful_2014_ar,2014,لعنة الله عليكم قداش خسرتو تونس أعوام وغرقتونا في ترهاتكم,عذراً لما حدث لتونس أعوام وغرقتونا في ترهاتنا,ar,0,1.0,1.0,0.5,0
SomethingAwful_2022_ar,2022,يا عمي هيدا الزلمي جاهل,يا عمي هيدا الشخص جاهل,ar,1,0.5,1.0,1.0,1
SomethingAwful_2033_ar,2033,أنا لم أصوت للكذاب,أنا لم أصوت للشخص الذي لم يtell الحقيقة,ar,1,0.0,1.0,0.5,0
SomethingAwful_2036_ar,2036,تدري انك قاعد تتابع المباراة و انا ازغل عليك يا حمار,تدري انك قاعد تتابع المباراة و انا ازغل عليك يا صديقي,ar,0,1.0,0.5,0.5,1
SomethingAwful_2046_ar,2046,امم جمال جد جد لبويتين شراميط واقفين مع بعض,أمم جمال جد جد لبويتين واقفين مع بعض,ar,1,1.0,0.5,0.5,1
SomethingAwful_2047_ar,2047,الشرطة ليس لديها وقت لهذا الهراء,الشرطة ليس لديها وقت لهذا الأمر,ar,1,1.0,1.0,1.0,1
SomethingAwful_2049_ar,2049,* معنديش طاقة اجادل حد * - انتي صح - وانت صح - والأخ اللي ورا... ايوة انت يا حمار انت صح,* لا أمتلك طاقة لأجادل أحد * - أنت صحيح - و أنت صحيح - والأخ اللي ورا... ايوة أنت صحيح,ar,1,1.0,0.5,1.0,1
SomethingAwful_2064_ar,2064,واحد متخلف معانا في الشغل كان مخالط لحال مشتبه فيها كورونا وجهه الشغل وهو قاعد حد اتصل بيه وقاله انه عمل مسحة و الن…,وحدة معانا في الشغل كان مخالط لحال مشتبه فيها كورونا وجهه الشغل وهو قاعد حد اتصل بيه وقاله انه عمل مسحة و الن…,ar,0,0.5,0.5,0.5,1
SomethingAwful_2065_ar,2065,كيف بدك تحررها بمزيد من التطبيع مع الصهيونب والمباركة لذلك ..,كيف بدك تحررها بمزيد من التعاون مع الدول الأخرى..,ar,0,1.0,1.0,1.0,1
SomethingAwful_2069_ar,2069,واو، تحدث عن تعليق جاهل.,واو، تحدث عن تعليق غير مناسب.,ar,1,1.0,1.0,1.0,1
SomethingAwful_2072_ar,2072,سينظرون إليه كمهرج طفولي يجب التعامل معه بحذر.,سينظرون إليه كشخص يجب التعامل معه بحذر.,ar,0,1.0,1.0,1.0,1
SomethingAwful_2106_ar,2106,الجدال الغبي الذي قرأته هنا يجعلني أهز رأسي,الجدال الذي قرأته هنا يجعلني أهز رأسي,ar,1,1.0,1.0,1.0,1
SomethingAwful_2111_ar,2111,يلعن امك يا كونتي من اول تنزله,رحم امك يا كونتي من اول تنزله,ar,0,1.0,0.5,0.5,1
SomethingAwful_2113_ar,2113,مهي عشان كدة اسمها مخابرات يا غبي,مهي عشان كدة اسمها مخابرات يا سيدي,ar,1,1.0,0.5,0.5,1
SomethingAwful_2117_ar,2117,بتحب اذكرك بكلامي عليك وقتها ولا عارفه ي فلسطيزي ؟,بتحب اذكرك بكلامي عليك وقتها ولا عارفه ي شخص فلسطيني ؟,ar,1,1.0,0.5,0.5,1
SomethingAwful_2119_ar,2119,للاسف مغرر وملعوب عليهم واخرته كنب وسرير وزواج من زنجي وغسيل حمامات وانتي بكرامه. اللهم عافانا,للاسف مغرر وملعوب عليهم واخرته كنب وسرير وزواج من آخر وغسيل حمامات وانتي بكرامه. اللهم عافانا,ar,0,1.0,0.5,1.0,1
SomethingAwful_2123_ar,2123,لا تصير غبي ياسعد لو كان في اياب كان تراجع برشلونه ومافتح ملعبه,لا تصير ياسعد لو كان في اياب كان تراجع برشلونه ومافتح ملعبه,ar,1,1.0,0.5,0.5,1
SomethingAwful_2132_ar,2132,متى سيحين المستقبل القريب لهؤلاء المهرجون؟,متى سيحين المستقبل القريب لهؤلاء الأشخاص؟,ar,1,1.0,1.0,1.0,1
SomethingAwful_2163_ar,2163,قل لهم جميعاً أن يحتفظوا به في مؤخراتهم .,قل لهم جميعاً أن يحتفظوا به في مكان آمن.,ar,0,1.0,0.5,1.0,1
SomethingAwful_2172_ar,2172,الله يلعن أبوك فريق . لاعب يستلم من الجناح وياخذ الملعب اختراق ويسجل هدف والحارس ما يحتاج أكمل,الله يرحم أبوك فريق. لاعب يستلم من الجناح وياخذ الملعب اختراق ويسجل هدف والحارس ما يحتاج أكمل,ar,0,1.0,1.0,0.5,0
SomethingAwful_2173_ar,2173,طيب وخر لا ادعسك 😭😭😭😭😭😭🌚,طيب وكل شيء على ما يرام 😊,ar,0,1.0,0.5,1.0,1
SomethingAwful_2177_ar,2177,عايزين تنهبوا المقيمين وخلاص لعنة الله عليكم,عايزين مساعدة المقيمين وخلاص شكراً لكم,ar,0,1.0,1.0,1.0,1
SomethingAwful_2179_ar,2179,سلام عليكم وجمعة مباركة ونسأل الله العفو والمغفرة. بنظر هؤلاء الشيعي كافر وحلال الدم والمال،ولهذا ترك…,سلام عليكم وجمعة مباركة ونسأل الله العفو والمغفرة. بنظر هؤلاء أناس مختلفون في العقيدة،ولهذا ترك…,ar,0,1.0,1.0,1.0,1
SomethingAwful_2180_ar,2180,أنا لست بحاجة إلى ذكر كل كلمة غبية.,أنا لست بحاجة إلى ذكر كل كلمة.,ar,1,1.0,1.0,1.0,1
SomethingAwful_2185_ar,2185,إنه فاسق غير مألوف بالنسبة لعضو حزب الديمقراطيين.,إنه شخص غير مألوف بالنسبة لعضو حزب الديمقراطيين.,ar,0,1.0,1.0,1.0,1
SomethingAwful_2199_ar,2199,العرب اتقدمو وبقوا شراميط 😋 😋,العرب اتقدمو وبقوا محترمين 😊 😊,ar,0,1.0,0.5,1.0,1
SomethingAwful_2200_ar,2200,اليس هم نفسهم الي ارسلهم قردوغان لليبيا واليس هم نفسهم من ارسلهم لقتل الاكراد والعراقيي…,اليس هم نفسهم الي ارسلهم اردوغان لليبيا واليس هم نفسهم من ارسلهم لحماية الاكراد والعراقيين…,ar,0,1.0,0.5,1.0,1
SomethingAwful_2206_ar,2206,كل تبن بس يا لحجي,كل تبن بس يا صديقي,ar,1,1.0,0.5,0.5,1
SomethingAwful_2208_ar,2208,حسناً، تباً لك، أيها الأحمق، اتمنى موتك، سأقتلك.,حسناً، اتمنى أن ننتهي من هذا النقاش.,ar,0,1.0,0.5,1.0,1
SomethingAwful_2211_ar,2211,انت قلت شراميط شو بدي قول بعد في وصف تاني,انت قلت كلام قاسي شو بدي قول بعد في وصف تاني,ar,0,1.0,0.5,1.0,1
SomethingAwful_2214_ar,2214,يلعن امك مو على اساس اكل للبسس كيف صارت نومه؟؟؟؟؟؟,يحزنني أن نومه صار كذلك.,ar,0,1.0,0.5,1.0,1
SomethingAwful_2219_ar,2219,رزق الهبل عالمجانين آه يا هبيلة,رزق الله عالمجانين آه يا ربي,ar,0,1.0,0.5,1.0,1
SomethingAwful_2220_ar,2220,الرئيس النرجسي السلبي بالنسبة لك!,الرئيس بالنسبة لك!,ar,0,1.0,0.5,0.5,1
SomethingAwful_2228_ar,2228,أنا أعلم، أنا متعصب فظيع، قاتل ظالم بالولادة.,أنا أعلم، أنا متعصب، قاتل بالولادة.,ar,1,1.0,1.0,1.0,1
SomethingAwful_2249_ar,2249,الليرة التركي بيتم اغتصابها وهتك عرضها قردوغان هيهجم على الخط الأحمر لانها المنقذ له ولاقتصاده الهش,الليرة التركي بيتم اغتصابها وهتك عرضها اردوغان هيهجم على الخط الأحمر لانها المنقذ له ولاقتصاده الهش,ar,1,1.0,1.0,1.0,1
SomethingAwful_2250_ar,2250,شكرا لكم على إضاعة الوقت في الدنيا لتظهروا جهلكم الفائق .,شكرا لكم على إضاعة الوقت في الدنيا لتظهروا آرائكم المختلفة.,ar,0,1.0,1.0,1.0,1
SomethingAwful_2257_ar,2257,لكنك توافق على أن رجل مجنون مثل الأسد يستخدم غاز السارين على مواطنيه.,لكنك توافق على أن رجل يستخدم غاز السارين على مواطنيه.,ar,1,1.0,1.0,1.0,1
